CID|FirstName|LastName|City|AddressLine1|SocialSecurityNumber
11491|Jenny|Luo|Colomiers|12, place de la Concorde|1393995227
8284|Franklin|Sharma|Colombes|12, route de Marseille|182159086
18933|Chelsea|McDonald|Paris|12, route de Marseille|1027299782
12498|Alejandro|Zhu|Verrieres Le Buisson|12, route de Marseille|755687148
20069|Destiny|Henderson|Villeneuve-d'Ascq|12, rue des Berges|1232850526
15387|Diane|Ruiz|Colombes|12, rue Descartes|774710424
19171|Casey|Sanz|Metz|12, rue Descartes|1170806229
9369|Brad|She|Cergy|12, rue Henri Gagnon|930365663
10310|Jay|Ruiz|Paris|12, rue Montcalm|944157104
6798|Tyrone|Alonso|Paris|12, rue Philibert-Delorme|29729507
14161|Lucas|Brooks|Royal Oak|1200 Rosemarie Pl|781407371
19947|Julie|Yuan|Gold Coast|1201 Olive Hill|1969074837
11820|Ross|Vazquez|East Brisbane|1201 Paso Del Rio Way|1756349177
8636|Danielle|Ward|Edmonds|1201 Ricardo Drive|834766844
6996|Julio|Jimenez|South Melbourne|1201 Ricardo Drive|1270185597
14558|Juan|Ramirez|Palo Alto|1201 St. Francis St.|767012399
3726|Edward|Hill|Woodburn|1204 Weber Blvd.|1439096190
6382|Jacquelyn|Ortega|Burbank|1206 Olive St|36683619
20397|Julia|Jenkins|Corvallis|1206 San Simeon Drive|207364775
17474|Leah|Zheng|London|1206 San Simeon Drive|2065908875
14509|Sheila|Munoz|Rhodes|1207 Concerto Circle|1864662121
3047|Amanda|Washington|Salem|1207 Concerto Circle|1791242143
19458|Raymond|Malhotra|Esher-Molesey|1208 Dos Encinas|2103729245
12862|Tristan|Barnes|Bobigny|1208, rue Maillard|1015636384
10101|Marie|Moreno|Cliffside|121 Keith Court|394405101
7166|Angelica|Griffin|West Covina|121 Keith Court|2037208675
18442|Brandon|Miller|Olympia|121 Rotherham Dr.|1178998200
6946|Armando|Moreno|Orleans|121, rue de Cambrai|1997785715
12186|Dawn|Ma|Silverwater|1211 Sherry Circle|1378799947
10252|Darren|Schmidt|Bobigny|1211, rue des Ecoles|403022795
6896|Marvin|Moreno|Colombes|1216, place de la Concorde|1288238724
12088|Kelli|Cai|Orleans|1216, place de la Concorde|1606549246
17545|Cameron|Rodriguez|Ballard|1217 Mariposa|1008856415
18408|Jésus|Ortega|Gloucestershire|1217 Mariposa|1538734758
15573|Ricky|Gomez|Bendigo|1218 Trasher Road|145612393
9598|Hailey|Turner|Lemon Grove|1218 Trasher Road|490689236
8183|Ivan|Sara|Cliffside|1218 Woodside Court|1206660273
4821|Lucas|Scott|Glendale|1218 Woodside Court|116221175
20371|Shawn|Xu|Lancaster|1218 Woodside Court|1651141957
18955|Joseph|Garcia|Glendale|1220 Bradford Way|1998774592
18258|Curtis|Lu|East Brisbane|1224 Shoenic|1260461569
12414|Ashley|Davis|Bury|1226 Canyon Creek Drive|1330075799
3837|Cesar|Lopez|Warrnambool|1226 Canyon Creek Drive|1390533383
15606|Ricky|Serrano|London|1226 Linden Lane|1087435345
124|Kim|Ralls|Bothell|1226 Shoe St.|1553130150
18798|Joshua|Robinson|Coronado|1226 Shoenic|1650322653
20613|Katie|Lal|Silverwater|1226 Shoenic|1631259965
19391|Victoria|Bradley|Caloundra|1227 Wesley Court|725390992
5758|Mandy|Lu|London|1227 Wesley Court|1138803512
11283|Natalie|Clark|Kirkland|1228 Francine Court|1623253978
11285|Ruben|Ramos|Wokingham|1228 Francine Court|608271802
2858|Sydney|Gray|Lynnwood|1229 Apollo Way|1273292914
7228|Meagan|Sanchez|Paris|123, rue Mazagran|781706829
12362|Samantha|Williams|El Cajon|1232 Nephi Court|1191830785
4288|Lucas|Edwards|Coronado|1233 RiverRock Dr.|1427769298
3331|Gabrielle|Bennett|Issaquah|1233 Vista Bonita|1988386390
6160|Latasha|Sanz|York|1233 Vista Bonita|1117246217
16443|Jackson|Carter|San Diego|1233 Wesley Ct.|1613903703
10|Michael|Raheem|San Francisco|1234 Seaside Way|1877081459
17440|Leah|Chen|Paris La Defense|1234, rue des Pyrenees|990756870
10036|Marie|Patel|Colombes|1234, rue Saint-Lazare|1597397609
20459|Corey|Yuan|Suresnes|1234, rue Ste-Honoré|1690062960
12799|Francisco|Javier Castrejón|Burlingame|1238 Joan Ave.|1266298881
19849|Jasmine|Jenkins|La Jolla|1239 Linnet Court|506219457
19342|Cory|Subram|Sunbury|1240 Hitchcock|1140569262
3082|Stephanie|Richardson|Yakima|1242 Frame Lane|1678190240
3544|Taylor|Reed|Cheltenham|1242 Ridgewood Ct.|1143412970
2820|Alfredo|Serrano|Matraville|1242 Ridgewood Ct.|1555187068
4154|Blake|Moore|Walla Walla|1245 Clay Road|1217799040
14755|Danny|Alonso|Hawthorne|1245 Clayton Road|744692568
11508|Jenny|Raje|Springwood|1245 West Hookston Road|596998583
11624|Kirk|Nason|London|1246 Amaryl Drive|1295933112
20400|Julia|Perry|La Jolla|1246 Glenside Ct.|1265649130
4035|Jeremy|Baker|Spring Valley|1246 Newport Drive|2008359696
14569|Cody|Ramirez|Beaverton|1247 Cardiff Dr.|544872178
8552|Bridget|She|St. Leonards|1247 Cardiff Dr.|1234967830
5861|Gabriel|Alexander|Geelong|1247 Violet Ct|1106074869
20576|Kristin|Yuan|Stoke-on-Trent|1247 Violet Ct|1372635425
14661|Jamie|Torres|Ballard|1248 Tanager Cir|246667423
5743|Kyle|Long|El Cajon|1248 Tanager Cir|1759818422
15972|Henry|Rana|Melbourne|125 Keller Ridge|144179086
14369|Richard|Torres|San Diego|125 Keller Ridge|1132182387
8784|Katelyn|Murphy|Marysville|1250 Sierra Ridge|1108153617
12348|Colleen|Beck|Burbank|1251 Alan Drive|1870863774
6260|Austin|Gonzales|Mill Valley|1254 Roux Court|1440632862
16159|Gabriel|Campbell|Grossmont|1254 Sattler Dr.|1534349182
13116|Louis|Anand|Byron|1256 American Beauty Dr|2060799845
5553|Caleb|Flores|Langford|1256 American Beauty Dr|1944207638
14585|Micheal|Dominguez|Geelong|1256 Orangewood Ave.|120813626
5379|Elijah|Shan|Wollongong|1258 Yarrow Dr|2088677567
20059|Donald|Rodriguez|Seaford|1258 Yeoman Dr|677032466
13407|Willie|Chander|Orly|126, rue Maillard|1306527254
19900|Kathryn|She|Townsville|1260 Mt. Washington Way|189670549
16102|Connor|Phillips|Walla Walla|1261 Deerfield Dr.|436909072
15939|Samuel|Roberts|Mill Valley|1262 West Rd.|655552362
18545|Leslie|Ortega|Berks|1264 Eureka Lane|2030452240
4832|Jackson|Shan|San Gabriel|1264 Eureka Lane|1979986787
6788|Clarence|Zhu|Sunbury|1265 Orchard Ln|1977906975
16583|Adam|Lopez|Spokane|1267 Baltic Sea Ct.|851005462
6964|Dylan|Hughes|Spokane|1268 Holiday Hills Drive|280085570
20751|Crystal|Yang|Newcastle|127 Daylight Pl.|494871333
14658|Sebastian|Cooper|Tacoma|127 Daylight Pl.|1237252070
5004|Suzanne|Yang|Colomiers|127, rue Lauriston|1798150665
14196|Bryan|Kelly|N. Vancouver|1270 Danesta Dr.|981412533
7464|Ana|Diaz|San Gabriel|1271 Mills Place|1592019359
8095|Mariah|Washington|Spokane|1271 Yosemite Circle|86514076
10947|Damien|Deng|Calgary|1273 Deetmeadow Way|1504558948
19369|Olivia|Bryant|Olympia|1273 Deetmeadow Way|549167479
3357|Gabrielle|Gonzales|Issaquah|1274 Marlboro Court|960920572
2632|Heather|Huang|Beaverton|1275 West Street|338920570
19201|Brianna|Bailey|National City|1275 West Street|1765352248
175|Reed|Koch|Redmond|1275 West Street|968633014
16379|Latoya|Luo|Bremerton|1276 Carlisle Way|639741991
14111|Angel|Brooks|Redmond|1276 Carlisle Way|364633132
4947|Rosa|Chen|Matraville|1276 Quartermaster|1344909809
19088|Craig|Sanz|Bendigo|1277 Argenta Dr.|1865505600
2712|Natalie|James|Glendale|1277 Army Dr.|1173305170
15136|Paula|Gill|London|1277 Juniper Drive|2068488892
7970|Kaylee|Kelly|West Covina|1277 Juniper Drive|1293843894
18413|William|Thomas|Cliffside|1277 Live Oak Avenue|26589614
14015|Bryan|James|Tacoma|1278 Sunshine Dr.|1979499827
3438|Haley|Foster|San Carlos|128, avenue des Champs-Elysées|2015984474
12050|Kelli|Li|Drancy|1281, boulevard Beau Marchais|265191486
13025|Tamara|Wu|Bremerton|1283 Cowell Rd.|363260606
18292|John|Brown|Daly City|1283 Cowell Rd.|1855127817
5045|Suzanne|Cai|Wollongong|1283 Teakwood Court|613578644
3716|Lauren|Gray|Renton|1285 Greenbrier Street|200465660
155|Fadi|Fakhouri|Snohomish|1285 Greenbrier Street|220198994
12866|Rafael|Jai|Bendigo|1286 Cincerto Circle|848049530
12721|Juan|Suarez|Cliffside|1287 Youngsdale Drive|770656174
4972|Devin|Baker|Concord|1287 Youngsdale Drive|1264190820
19840|Lindsay|Chande|East Brisbane|1288 Mt. Dias Blvd.|1182747891
9637|Julia|Phillips|National City|1288 Mt. Dias Blvd.|1633503112
4057|Stanley|Martinez|Coffs Harbour|1288 Vista Del Rio|579899714
13576|Miguel|Russell|Everett|1288 Vista Del Rio|2123049426
17058|Johnny|Jai|Beaverton|1289 Mt. Dias Blv.|1515797330
6187|Robert|Lal|Haney|1289 Mt. Dias Blv.|1036419581
2474|Francis|Navarro|Perth|1289 Pine St|1205132392
14495|Juan|Gray|Beverly Hills|1289 Quigley St.|1564862870
2945|Jarrod|Rodriguez|Sunbury|1289 Quiz St.|662495992
9854|Rebekah|Subram|Wollongong|1290 Arguello Blvd.|199631707
5151|Jordan|Flores|Yakima|1290 Arguello Blvd.|264695230
10356|Bailey|Baker|San Diego|1291 Arguello Blvd.|1108463397
14999|Renee|Hernandez|Peterborough|1292 Bola Raton Court|1052607012
17051|Mason|Hernandez|Watford|1292 Bola Raton Court|89243477
5476|Eugene|Zhu|Concord|1292 Marsh Elder|1286171332
14833|Mason|Howard|Olympia|1292 Marsh Elder|264645022
4412|Xavier|Hall|La Jolla|1293 F Street|2003426770
10749|Gerald|Sanchez|London|1293 F Street|1803776864
7393|Stefanie|Rodriguez|Milton Keynes|1293 Silverwood Drive|468674051
13248|Roger|Lu|Findon|1294 Golden Rain Road|1208042752
10111|Marie|Navarro|College Station|1295 Fabian Way|365744783
6123|Noah|Zhang|Fremont|1295 Fabian Way|634014899
16822|Mario|Chander|Newcastle upon Tyne|1296 Banyan Way|1384393045
16071|Samuel|Phillips|Oakland|1296 Banyan Way|958485400
10182|Darren|Rana|Melton|1296 Bishop Court|112831712
4704|Ian|Anderson|Novato|1296 Bishop Court|18193433
4322|Devon|Jai|St. Leonards|1299 Band Court|2106330121
16262|Kevin|Gonzalez|Kirkland|1299 Bundros Court|81926825
17731|Margaret|He|Metz|12bis, boulevard du Montparnasse|1319925073
10010|Carolyn|Gutierrez|Paris La Defense|13, boulevard d´Albi|260049532
15666|Jimmy|Carlson|Roubaix|13, boulevard d´Albi|1802365122
16542|Kara|Shen|Cheltenham|130 Alamo Court|832095606
4263|Edward|Lee|W. Linn|130 Alamo Court|770968447
20267|Derek|Nath|Bellingham|1300 Zartop Street|1481535879
7678|Angela|Alexander|Mill Valley|1300 Zebra Street|1668455130
20692|Tiffany|Zeng|Darlinghurst|1301 Burwood Way|668332911
6553|Ryan|Patterson|San Francisco|1301 Burwood Way|1669739271
5563|Caleb|Russell|Oak Bay|1301 Northstar Drive|563222938
4758|Ian|Perez|Berkeley|1301 Stanbridge Ct|891862834
13351|Briana|Martin|Hobart|1301 Stanbridge Ct|965351635
15976|Jack|Roberts|Beaverton|1302 Martin St.|890856308
13835|Linda|Sanz|Port Macquarie|1305 Black Point Pl.|416092020
8305|Geoffrey|Martinez|Burbank|1305 Rain Drop Circle|1058677147
11104|Jennifer|Robinson|Royal Oak|1305 Rain Drop Circle|125511414
12714|Omar|He|North Sydney|1305 Willbrook Court|1350274700
4550|Mindy|Shan|Malabar|1306 B St.|1983670863
7545|Kelly|Coleman|Lemon Grove|1306 Cashew Ln|953224623
19024|Orlando|Sanz|Perth|1306 Kaski Ln|2114058161
6883|Marvin|Gomez|North Sydney|1306 Longbrood Way|1575725690
19488|Brett|Kapoor|Caloundra|1307 Horseshoe Circle|12601991
11076|Julia|Hall|Lynnwood|1307 Horseshoe Circle|360008770
6966|Dylan|Flores|Bremerton|1308 B St.|260446234
6452|Logan|Perry|Chula Vista|1308 Mt. Hood Circle|688786687
12303|Hannah|Rodriguez|Milwaukie|1309 C St.|1553346030
2504|Kristen|Wu|Metz|131, boulevard Beau Marchais|1077858202
17702|Clarence|Chen|Townsville|1310 Mitchelleanjen Ln.|1375147766
11615|Deb|Wagner|Warrington|1310 Mitchelleanjen Ln.|1930642158
17809|Nathan|Miller|Esher-Molesey|1312 Creekside Dr.|1094634090
18358|John|Martin|Vancouver|1312 Garaventa Dr.|924138576
4530|Alvin|Zhao|London|1312 Garland Dr.|281795820
17257|Luis|Lopez|Geelong|1312 Skycrest Drive|528345769
14591|Micheal|Vazquez|Colma|1314 Greenview Court|138306854
20188|George|Vance|Darlinghurst|1314 Skyline Dr.|1810405163
19928|Nicole|Gray|Daly City|1314 Westover Dr.|2042376463
4189|Blake|Hill|Victoria|1315 Norse Drive|173392703
5351|Dale|Raji|Brisbane|1315 Union St|1280069948
19780|Rachel|Bryant|Shawnee|1315 Union St|1689816209
4344|Devon|Goel|Bremerton|1318 Lasalle Street|484614434
19012|Nicholas|Robinson|Los Angeles|1318 Lasalle Street|2089311078
2713|Natalie|Watson|Lebanon|1318 Nottingham Pl.|1268130543
2826|Alfredo|Carlson|Sydney|1318 Nottingham Pl.|23390524
19931|Shannon|Ruiz|Brisbane|1318 Pinehurst Court|1095482041
8506|Andrea|Cox|Esher-Molesey|1318 Pinehurst Court|666813943
14031|Marcus|James|Shawnee|1318 Ramer Ct.|949265733
12160|Dawn|Huang|Warrnambool|1318 Ramer Ct.|991372955
5439|Luis|Long|San Diego|132 North Park Court|56602902
9422|Brad|Beck|Drancy|132, rue des Pyrenees|815059591
19805|Jasmine|Rivera|W. Linn|1320 Pacheco St|292397782
19716|Rachel|Howard|Palo Alto|1326 Greenwood Place|44086676
12037|Alisha|Beck|Cloverdale|1328 Huntleigh Dr.|773392149
13202|Antonio|Powell|Mill Valley|1328 Huntleigh Dr.|1424475503
3476|Jessica|Rivera|Everett|1329 San Jose|1060862754
11322|Lacey|Anand|St. Leonards|133 Lorie Ln.|1604567150
5153|Karl|Andersen|Rockhampton|133 Westwood Way|1470520824
14522|Seth|Gray|Royal Oak|133 Westwood Way|1856141097
4334|Seth|Hall|San Carlos|1330 Guadalupe Dr.|1612234837
3290|Maria|Russell|Grossmont|1331 H St.|6672134
6163|Robert|Bryant|Berkeley|1336 Terrace Road|868873574
16020|Bob|Garcia|London|1336 Terrace Road|884764867
16787|Mario|Xie|Bury|1339 W. Hookston Road|1984914536
18023|Brent|He|Cranbourne|1340 Starlyn Dr.|759270414
19043|Gary|Ramos|Beverly Hills|1342 Isla Bonita|436015313
20594|Kaitlyn|Brooks|Woodland Hills|1342 Isla Bonita|1121093990
5967|Nathan|Griffin|Lemon Grove|1343 Apple Drive|1624637037
6551|Micah|Chen|Berkeley|1343 Granola Dr.|1111795379
15922|Sean|Perez|Burlingame|1343 Grenola Dr.|663980939
144|Paul|Singh|Bellevue|1343 Prospect St|1817593264
7019|Julio|Serrano|Gold Coast|1343 Prospect St|1816680999
4055|Jeremiah|Evans|Marysville|1343 Prospect St|117185626
16773|Candice|Cai|North Sydney|1345 Bloching Circle|869736331
9716|Sydney|Campbell|Long Beach|1345 Blocking Circle|299917684
10894|Arthur|Suri|Malabar|1345 La Luz|793586721
5293|Eric|Washington|Yakima|1345 La Luz|1723429701
5763|Kyle|Russell|Lakewood|1345 Prospect Street|1823465823
20040|Donald|Sara|Port Macquarie|1345 Prospect Street|1465332791
11077|Jennifer|Smith|Bellingham|1347 L St.|1315755375
17201|Mason|Wright|Torrance|1347 Palisade Court|1009548114
3105|Evelyn|Srini|Cliffside|1348 Montego|654857884
10377|Chloe|Gonzalez|Spokane|1348 Montego|864108232
10185|Arturo|Cai|Bellflower|1349 Palm Ave.|1911991266
15039|Gina|Martin|Cliffside|1349 Sol St.|1469059600
11649|Marshall|Rai|Bellingham|1349 Stephine Way|817968103
4591|Richard|Campbell|San Carlos|1349 Steven Way|432655955
192|Brenda|Diaz|Seattle|1349 Steven Way|745364529
3785|Wyatt|Lee|Imperial Beach|135 Grant Street|564215422
4054|Stanley|Lopez|Townsville|135 Grant Street|1762880499
6303|Cameron|Washington|Redwood City|1351 Boxer Blvd.|1166199909
6884|Marvin|Ruiz|Sydney|1354 Catnip Court|1940124707
2452|Isabella|James|Tacoma|1354 Catnip Court|1405593980
16317|Logan|Nelson|Beaverton|1355 Palm Avenue|153225720
19969|Nicole|Long|Sunbury|1355 Sequoia Drive|306991288
166|Jack|Richins|Monroe|1356 Grove Way|2020353026
19191|Brianna|Rogers|Oxford|1356 Grove Way|1406541643
6604|Justin|Coleman|Redmond|1358 Palmer Rd|971071512
7872|Kimberly|Watson|Langford|1359 Montgomery Avenue|1428384526
10270|Jay|Sai|Sydney|1359 Montgomery Avenue|2124887700
15090|Jill|Moreno|Saint Ouen|1359, avenue de l´Europe|1825852904
16404|Latoya|Nath|Brisbane|1362 Geary Road|884348113
20357|Julia|Cox|Victoria|1362 Geary Road|1605680675
19141|Megan|Coleman|Bellingham|1362 Somerset Place|258119166
3911|Bryant|Malhotra|Bremerton|1362 Somerset Place|316064356
203|Ken|Myer|Everett|1362 Somerset Place|871944005
9143|Wayne|Black|Hobart|1366 Hunt Dr|1464270513
8271|Alexandria|Gray|Royal Oak|1366 Hunt Dr|1711194177
13728|Eduardo|Wood|Woodland Hills|1367 Sheppard Way|589941392
19609|Grace|Richardson|Renton|1368 Palms Drive|210073269
11753|Ross|Sai|South Melbourne|1368 Palms Drive|351481260
17284|Naomi|Alvarez|Bellingham|137 Lancelot Dr|1904421987
4160|Blake|Jackson|Issaquah|137 Lancelot Dr|1098946302
4630|Marcus|Garcia|El Cajon|137 Mazatlan|918205574
245|Barbara|Moreland|Seattle|137 Mazatlan|1368488191
20428|Dwayne|Moreno|Goulburn|1371 Rogers Ave|484812758
20021|Destiny|Cooper|Imperial Beach|1371 Rogers Ave|1474890520
18660|Daniel|Rodriguez|Torrance|1371 Vancouver Way|881550381
15536|Pamela|Sai|Beverly Hills|1372 Quartermaster|898368918
12527|Alejandro|Xie|London|1374 Boatwright Dr.|1236207527
5340|Jackson|Washington|Fremont|1374 Queens Road|585981376
17334|Alan|He|London|1374 Wightman Lane|2083790876
17373|Krystal|Sun|Hawthorne|1378 California St.|475985575
257|Eric|Kurjan|Renton|1378 String Dr|846655416
4176|Blake|Rodriguez|Salem|1378 String Dr|807220000
3144|Stephanie|Diaz|Cheltenham|1379 T St.|1561238571
9329|Alexandra|Edwards|Metchosin|138 Lancelot Dr.|1179399076
15336|Jillian|Martinez|Berkeley|1383 Bola Raton Court|905810397
5112|Luke|Alexander|Westminster|1383 Button Court|1945000062
18748|Natasha|Alonso|Caloundra|1384 Windmill Way|1443423801
16783|Evan|Scott|Seattle|1386 Calle Verde|584163690
14446|Lawrence|Romero|Malabar|1386 Eastgate|37146844
5752|Kyle|Washington|Torrance|1386 Eastgate|706410221
20340|Chad|Jai|Beverly Hills|1386 Fillet Ave.|656082297
9712|Ebony|Carlson|Melton|1387 Dias Circle|1101336702
5614|Connor|Diaz|Port Orchard|1387 Dias Circle|496980146
9913|Rebekah|Blanco|Berkshire|1388 Rolando Avenue|1136377695
17150|Hunter|Thompson|Long Beach|1389 Walters Way|1392968570
15298|Jillian|Patel|Melton|139 Lancelot Drive|1500110670
9581|Jennifer|Turner|Everett|1391 Band Court|1142062021
17214|Robert|Harris|La Jolla|1393 Winterberry Ct.|350330239
14672|Jamie|Ramos|London|1394 Firestone|274990498
7529|Isabelle|Alexander|San Carlos|1394 Firestone|383522638
20391|Shawn|Chander|Findon|1395 Bonanza|1538072506
11384|Jasmine|Johnson|Fremont|1395 Bonanza|521522629
7851|Melissa|Wood|Oakland|1395 Dos Rios Drive|1055824350
244|Bryan|Walton|Newport Hills|1397 Paradise Ct.|1636459259
10678|Natalie|Hill|Victoria|1397 Paradiso Ct.|1248105737
19075|Megan|Sanchez|Los Angeles|1397 Paraiso Ct.|146994922
11934|Elizabeth|Lee|Coronado|1398 Dimaggio Way|1033482219
69|Steve|Masters|Seattle|1398 Yorba Linda|1741582657
18808|Matthew|Smith|Port Orchard|1399 Firestone Drive|1523263988
3221|Maria|Stewart|Burien|14 Delta Road|1065602166
11444|Jenny|Huang|Colombes|14, avenue de la Gare|1023934051
15519|Rachael|Martinez|Pantin|14, avenue du Port|471156943
19337|Olivia|Price|Paris|14, avenue du Port|1792075017
20108|Ronald|Kapoor|Pantin|14, boulevard Tremblay|1190917166
9163|Calvin|Kumar|Paris|14, place Beaubernard|1640743291
19905|Kathryn|Xie|Paris|14, rue de Cambrai|776085150
20660|Lindsey|Kumar|Roissy en Brie|14, rue de Cambrai|920000365
8253|Dominic|Martinez|Chatou|14, rue Descartes|648228070
18857|Brandy|Subram|Croix|14, rue Faubourg St Antoine|863574708
11065|Joe|Gill|Paris|14, rue Lauriston|1162523954
14421|Lee|Ramos|Paris|14, rue Marbeuf|837465119
6824|Cassidy|Long|Drancy|14, rue Philibert-Delorme|958231008
16274|Bethany|Raji|Pantin|140, quai Paul Doumer|416463648
163|Alex|Nayberg|Newport Hills|1400 Gate Drive|1191360200
18852|Matthew|Clark|Beaverton|1400 Gibrix Drive|442337006
18168|Christopher|Harris|San Diego|1401 Via Alta|627174869
19620|Grace|Gray|Metz|1402, rue Lauriston|996018040
2795|Kelvin|Shan|Villeneuve-d'Ascq|1402, rue Lauriston|1287159258
8256|Dominic|Rodriguez|Lancaster|1403 McMillan Ave.|761955749
16353|Kelvin|Li|Courbevoie|1406, rue Maillard|1615799164
14762|Carlos|Cox|Lebanon|1407 Leslie Ave.|575710749
20239|Derek|Yuan|Wollongong|1407 Leslie Ave.|1207253510
1720|Irving|Schmidt|Coffs Harbour|1408 Bonifacio St.|387062829
11710|Pedro|Torres|Cliffside|1409 Coachman Pl.|1818535062
20342|Chad|Pal|Tremblay-en-France|141, rue de la Centenaire|1585239090
16892|Jerry|Kumar|Burien|1410 N Ranchford Court|620086142
3900|Fernando|Phillips|Portland|1410 N Ranchford Court|1396195581
19632|Cassandra|Subram|Findon|1411 Moretti Drive|286727601
118|Don|Hall|Carnation|1411 Ranch Drive|1217562930
3767|Wyatt|Anderson|Sedro Woolley|1411 Ranch Drive|1117983771
13989|Seth|Russell|Wollongong|1412 San Marino Ct.|913052904
3225|Maria|Reed|Glendale|1413 Bridgeview St|1852787394
5952|Trisha|Zhang|High Wycombe|1413 Bridgeview St|1090993225
9383|Kaitlyn|Collins|Portland|1413 Winter Drive|1093728542
12069|Kelli|Zhao|Newcastle upon Tyne|1413 Withers Drive|544007156
5330|Jackson|Jenkins|Coronado|1415 Edwards Ave|1798833282
8988|Gabriella|Morris|Lake Oswego|1415 Nottingham Place|1937890985
10559|Maria|Wright|Bellingham|1416 Melody Drive|1236060388
4836|Charles|Smith|Chatou|1416, place de la Concorde|690962981
13934|Wendy|Moreno|Suresnes|1416, place de la Concorde|1957559679
2948|Jarrod|Sanchez|Beaverton|1417 Roosevelt Avenue|1440228848
